filename,audio_path,transcript,region
sentence_15.wav,dataset/chunks/rangpur/ran_cate_02/sentence_15.wav,এই রাস্তায় কি যানজট হয়?,rangpur
sentence_16.wav,dataset/chunks/rangpur/ran_cate_02/sentence_16.wav,সোজা গেলে কি ব্যাংক পাবো?,rangpur
sentence_17.wav,dataset/chunks/rangpur/ran_cate_02/sentence_17.wav,ডানদিকে গেলে কি হাসপাতাল?,rangpur
sentence_18.wav,dataset/chunks/rangpur/ran_cate_02/sentence_18.wav,বামদিকে মোড় নিন।,rangpur
sentence_19.wav,dataset/chunks/rangpur/ran_cate_02/sentence_19.wav,সোজা এগিয়ে যান।,rangpur
sentence_20.wav,dataset/chunks/rangpur/ran_cate_02/sentence_20.wav,এই জায়গাটা কত দূরে?,rangpur
sentence_21.wav,dataset/chunks/rangpur/ran_cate_02/sentence_21.wav,হাঁটলে কত সময় লাগবে?,rangpur
sentence_22.wav,dataset/chunks/rangpur/ran_cate_02/sentence_22.wav,গাড়ি পাওয়া যাবে কোথায়?,rangpur
sentence_23.wav,dataset/chunks/rangpur/ran_cate_02/sentence_23.wav,এখানে কি উবার পাওয়া যায়?,rangpur
sentence_24.wav,dataset/chunks/rangpur/ran_cate_02/sentence_24.wav,আপনি কি আমাকে পথ দেখাতে পারবেন?,rangpur
sentence_25.wav,dataset/chunks/rangpur/ran_cate_02/sentence_25.wav,এই রাস্তা কি নিরাপদ?,rangpur
sentence_26.wav,dataset/chunks/rangpur/ran_cate_02/sentence_26.wav,এখানে কি পার্কিং আছে?,rangpur
sentence_27.wav,dataset/chunks/rangpur/ran_cate_02/sentence_27.wav,গাড়ি রাখার জায়গা কোথায়?,rangpur
sentence_28.wav,dataset/chunks/rangpur/ran_cate_02/sentence_28.wav,এই ট্রেন কি সময়মতো আসবে?,rangpur
sentence_29.wav,dataset/chunks/rangpur/ran_cate_02/sentence_29.wav,বাসে কি সিট খালি আছে?,rangpur
sentence_30.wav,dataset/chunks/rangpur/ran_cate_02/sentence_30.wav,এই বাস কি সরাসরি যাবে?,rangpur
sentence_31.wav,dataset/chunks/rangpur/ran_cate_02/sentence_31.wav,মাঝপথে কি নামতে পারবো?,rangpur
sentence_32.wav,dataset/chunks/rangpur/ran_cate_02/sentence_32.wav,আমাকে পরের স্টপে নামিয়ে দিন।,rangpur
sentence_33.wav,dataset/chunks/rangpur/ran_cate_02/sentence_33.wav,এই রাস্তা কি শর্টকাট?,rangpur
sentence_34.wav,dataset/chunks/rangpur/ran_cate_02/sentence_34.wav,এখানে কি ট্যাক্সি স্ট্যান্ড আছে?,rangpur
sentence_35.wav,dataset/chunks/rangpur/ran_cate_02/sentence_35.wav,গন্তব্যে পৌঁছাতে কত সময় লাগবে?,rangpur
sentence_36.wav,dataset/chunks/rangpur/ran_cate_02/sentence_36.wav,রিকশা কি পাওয়া যাবে?,rangpur
sentence_37.wav,dataset/chunks/rangpur/ran_cate_02/sentence_37.wav,ট্রেন কি দেরি করছে?,rangpur
sentence_38.wav,dataset/chunks/rangpur/ran_cate_02/sentence_38.wav,এই বাস কোথায় থামে?,rangpur
sentence_39.wav,dataset/chunks/rangpur/ran_cate_02/sentence_39.wav,আপনারা কি রাতের বাস চালান?,rangpur
sentence_40.wav,dataset/chunks/rangpur/ran_cate_02/sentence_40.wav,শেষ বাস কখন?,rangpur
sentence_41.wav,dataset/chunks/rangpur/ran_cate_02/sentence_41.wav,এই রাস্তা কি বন্ধ?,rangpur
sentence_42.wav,dataset/chunks/rangpur/ran_cate_02/sentence_42.wav,বিকল্প রাস্তা কোনটি?,rangpur
sentence_43.wav,dataset/chunks/rangpur/ran_cate_02/sentence_43.wav,এখানে কি সিগন্যাল আছে?,rangpur
sentence_44.wav,dataset/chunks/rangpur/ran_cate_02/sentence_44.wav,রাস্তা কি মেরামত হচ্ছে?,rangpur
sentence_45.wav,dataset/chunks/rangpur/ran_cate_02/sentence_45.wav,আমাকে বিশ্ববিদ্যালয়ে যেতে হবে।,rangpur
sentence_46.wav,dataset/chunks/rangpur/ran_cate_02/sentence_46.wav,বিশ্ববিদ্যালয়ের বাস কোথা থেকে ছাড়ে?,rangpur
sentence_47.wav,dataset/chunks/rangpur/ran_cate_02/sentence_47.wav,টিকিটের দাম কত?,rangpur
sentence_48.wav,dataset/chunks/rangpur/ran_cate_02/sentence_48.wav,এখানে কি মেট্রো স্টেশন আছে?,rangpur
sentence_49.wav,dataset/chunks/rangpur/ran_cate_02/sentence_49.wav,মেট্রো কখন ছাড়ে?,rangpur
sentence_50.wav,dataset/chunks/rangpur/ran_cate_02/sentence_50.wav,এই রাস্তা কি প্রধান সড়ক?,rangpur
sentence_51.wav,dataset/chunks/rangpur/ran_cate_02/sentence_51.wav,আমাকে থানায় যেতে হবে।,rangpur
sentence_52.wav,dataset/chunks/rangpur/ran_cate_02/sentence_52.wav,পুলিশ স্টেশন কোথায়?,rangpur
sentence_53.wav,dataset/chunks/rangpur/ran_cate_02/sentence_53.wav,এই এলাকায় কি বাস চলে?,rangpur
sentence_54.wav,dataset/chunks/rangpur/ran_cate_02/sentence_54.wav,এখানে কি সিএনজি পাওয়া যায়?,rangpur
sentence_55.wav,dataset/chunks/rangpur/ran_cate_02/sentence_55.wav,আমাকে দ্রুত পৌঁছাতে হবে।,rangpur
sentence_56.wav,dataset/chunks/rangpur/ran_cate_02/sentence_56.wav,এখানে কি ফেরি ঘাট আছে?,rangpur
sentence_57.wav,dataset/chunks/rangpur/ran_cate_02/sentence_57.wav,ফেরি কখন ছাড়বে?,rangpur
sentence_58.wav,dataset/chunks/rangpur/ran_cate_02/sentence_58.wav,নদী পার হতে কত সময় লাগবে?,rangpur
sentence_59.wav,dataset/chunks/rangpur/ran_cate_02/sentence_59.wav,এই ট্রেন কি এক্সপ্রেস?,rangpur
sentence_60.wav,dataset/chunks/rangpur/ran_cate_02/sentence_60.wav,এখানে কি বাস বদলাতে হবে?,rangpur
sentence_61.wav,dataset/chunks/rangpur/ran_cate_02/sentence_61.wav,এই বাস কি এয়ারকন্ডিশন্ড?,rangpur
sentence_62.wav,dataset/chunks/rangpur/ran_cate_02/sentence_62.wav,রাস্তায় কি টোল দিতে হয়?,rangpur
sentence_63.wav,dataset/chunks/rangpur/ran_cate_02/sentence_63.wav,টোল কত?,rangpur
sentence_64.wav,dataset/chunks/rangpur/ran_cate_02/sentence_64.wav,এখানে কি রাস্তা নিরাপদ রাতে?,rangpur
sentence_65.wav,dataset/chunks/rangpur/ran_cate_02/sentence_65.wav,আমি পথ হারিয়ে ফেলেছি।,rangpur
sentence_66.wav,dataset/chunks/rangpur/ran_cate_02/sentence_66.wav,আমাকে মানচিত্র দেখাতে পারবেন?,rangpur
sentence_67.wav,dataset/chunks/rangpur/ran_cate_02/sentence_67.wav,কাছাকাছি কোন হোটেল আছে?,rangpur
sentence_68.wav,dataset/chunks/rangpur/ran_cate_02/sentence_68.wav,এই এলাকা কি শহরের ভেতরে?,rangpur
sentence_69.wav,dataset/chunks/rangpur/ran_cate_02/sentence_69.wav,এখানে কি ট্রাফিক বেশি?,rangpur
sentence_70.wav,dataset/chunks/rangpur/ran_cate_02/sentence_70.wav,আমাকে সঠিক দিকটি বলুন।,rangpur
sentence_01.wav,dataset/chunks/rangpur/ran_cate_03/sentence_01.wav,এই জিনিসটির দাম কত?,rangpur
sentence_02.wav,dataset/chunks/rangpur/ran_cate_03/sentence_02.wav,দাম একটু কম হবে?,rangpur
sentence_03.wav,dataset/chunks/rangpur/ran_cate_03/sentence_03.wav,এক কেজি চাল দিন।,rangpur
sentence_04.wav,dataset/chunks/rangpur/ran_cate_03/sentence_04.wav,আধা কেজি চিনি দিন।,rangpur
sentence_05.wav,dataset/chunks/rangpur/ran_cate_03/sentence_05.wav,এটা কি দেশি পণ্য?,rangpur
sentence_06.wav,dataset/chunks/rangpur/ran_cate_03/sentence_06.wav,এটা কি বিদেশি পণ্য?,rangpur
sentence_07.wav,dataset/chunks/rangpur/ran_cate_03/sentence_07.wav,একটু ভালো মানের দেখান।,rangpur
sentence_08.wav,dataset/chunks/rangpur/ran_cate_03/sentence_08.wav,এর থেকে সস্তা কিছু আছে?,rangpur
sentence_09.wav,dataset/chunks/rangpur/ran_cate_03/sentence_09.wav,এটা খুব দামী।,rangpur
sentence_10.wav,dataset/chunks/rangpur/ran_cate_03/sentence_10.wav,আমি এটা কিনতে চাই।,rangpur
sentence_11.wav,dataset/chunks/rangpur/ran_cate_03/sentence_11.wav,আপনার কাছে কি তাজা সবজি আছে?,rangpur
sentence_12.wav,dataset/chunks/rangpur/ran_cate_03/sentence_12.wav,এই ফলগুলো কি আজকের?,rangpur
sentence_13.wav,dataset/chunks/rangpur/ran_cate_03/sentence_13.wav,এক ডজন ডিম দিন।,rangpur
sentence_14.wav,dataset/chunks/rangpur/ran_cate_03/sentence_14.wav,কত টাকা হলো?,rangpur
sentence_15.wav,dataset/chunks/rangpur/ran_cate_03/sentence_15.wav,আমি নগদ পরিশোধ করবো।,rangpur
sentence_16.wav,dataset/chunks/rangpur/ran_cate_03/sentence_16.wav,মোবাইল ব্যাংকিং নেওয়া হয়?,rangpur
sentence_17.wav,dataset/chunks/rangpur/ran_cate_03/sentence_17.wav,বিকাশে টাকা দিতে পারি?,rangpur
sentence_18.wav,dataset/chunks/rangpur/ran_cate_03/sentence_18.wav,একটি ব্যাগ দেবেন?,rangpur
sentence_19.wav,dataset/chunks/rangpur/ran_cate_03/sentence_19.wav,এই কাপড়ের রং কি উঠবে?,rangpur
sentence_20.wav,dataset/chunks/rangpur/ran_cate_03/sentence_20.wav,এই শার্টের অন্য সাইজ আছে?,rangpur
sentence_21.wav,dataset/chunks/rangpur/ran_cate_03/sentence_21.wav,ছোট সাইজ দেখান।,rangpur
sentence_22.wav,dataset/chunks/rangpur/ran_cate_03/sentence_22.wav,বড় সাইজ আছে?,rangpur
sentence_23.wav,dataset/chunks/rangpur/ran_cate_03/sentence_23.wav,আমি নীল রঙেরটি চাই।,rangpur
sentence_24.wav,dataset/chunks/rangpur/ran_cate_03/sentence_24.wav,অন্য রং আছে?,rangpur
sentence_25.wav,dataset/chunks/rangpur/ran_cate_03/sentence_25.wav,এটা কি আসল পণ্য?,rangpur
sentence_26.wav,dataset/chunks/rangpur/ran_cate_03/sentence_26.wav,গ্যারান্টি আছে?,rangpur
sentence_27.wav,dataset/chunks/rangpur/ran_cate_03/sentence_27.wav,রসিদ দিন।,rangpur
sentence_28.wav,dataset/chunks/rangpur/ran_cate_03/sentence_28.wav,আমি পরে এসে নেব।,rangpur
sentence_29.wav,dataset/chunks/rangpur/ran_cate_03/sentence_29.wav,এটা কি ছাড়ে দেওয়া যাবে?,rangpur
sentence_30.wav,dataset/chunks/rangpur/ran_cate_03/sentence_30.wav,আজ কি কোনো অফার আছে?,rangpur
sentence_31.wav,dataset/chunks/rangpur/ran_cate_03/sentence_31.wav,আমি পাইকারি কিনতে চাই।,rangpur
sentence_32.wav,dataset/chunks/rangpur/ran_cate_03/sentence_32.wav,পাইকারি দাম কত?,rangpur
sentence_33.wav,dataset/chunks/rangpur/ran_cate_03/sentence_33.wav,এই পণ্যটি নতুন এসেছে?,rangpur
sentence_34.wav,dataset/chunks/rangpur/ran_cate_03/sentence_34.wav,এর মেয়াদ কতদিন?,rangpur
sentence_35.wav,dataset/chunks/rangpur/ran_cate_03/sentence_35.wav,এই ওষুধের মেয়াদ শেষ হয়েছে?,rangpur
sentence_36.wav,dataset/chunks/rangpur/ran_cate_03/sentence_36.wav,আমাকে ভালো মানের চাল দিন।,rangpur
sentence_37.wav,dataset/chunks/rangpur/ran_cate_03/sentence_37.wav,এই মাছটি কি তাজা?,rangpur
sentence_38.wav,dataset/chunks/rangpur/ran_cate_03/sentence_38.wav,এই মাংস কত কেজি?,rangpur
sentence_39.wav,dataset/chunks/rangpur/ran_cate_03/sentence_39.wav,এক কেজির কম হবে না।,rangpur
sentence_40.wav,dataset/chunks/rangpur/ran_cate_03/sentence_40.wav,একটু কম করে দিন।,rangpur
sentence_41.wav,dataset/chunks/rangpur/ran_cate_03/sentence_41.wav,আমি দরদাম করতে চাই।,rangpur
sentence_42.wav,dataset/chunks/rangpur/ran_cate_03/sentence_42.wav,চূড়ান্ত দাম কত?,rangpur
sentence_43.wav,dataset/chunks/rangpur/ran_cate_03/sentence_43.wav,এই জুতাটি কি টেকসই?,rangpur
sentence_44.wav,dataset/chunks/rangpur/ran_cate_03/sentence_44.wav,এই মোবাইলের দাম কত?,rangpur
sentence_45.wav,dataset/chunks/rangpur/ran_cate_03/sentence_45.wav,এই ফোনে কি গ্যারান্টি আছে?,rangpur
sentence_46.wav,dataset/chunks/rangpur/ran_cate_03/sentence_46.wav,চার্জারটি আলাদা কিনতে হবে?,rangpur
sentence_47.wav,dataset/chunks/rangpur/ran_cate_03/sentence_47.wav,এটি কি ক্যাশ অন ডেলিভারি?,rangpur
sentence_48.wav,dataset/chunks/rangpur/ran_cate_03/sentence_48.wav,আমি অর্ডার দিতে চাই।,rangpur
sentence_49.wav,dataset/chunks/rangpur/ran_cate_03/sentence_49.wav,পণ্যটি কখন ডেলিভারি হবে?,rangpur
sentence_50.wav,dataset/chunks/rangpur/ran_cate_03/sentence_50.wav,এই দোকান কখন বন্ধ হয়?,rangpur
sentence_51.wav,dataset/chunks/rangpur/ran_cate_03/sentence_51.wav,আমি একটা উপহার কিনতে চাই।,rangpur
sentence_52.wav,dataset/chunks/rangpur/ran_cate_03/sentence_52.wav,উপহার মোড়ানো হবে?,rangpur
sentence_53.wav,dataset/chunks/rangpur/ran_cate_03/sentence_53.wav,এটি কি ফেরত দেওয়া যাবে?,rangpur
sentence_54.wav,dataset/chunks/rangpur/ran_cate_03/sentence_54.wav,রিটার্ন পলিসি কী?,rangpur
sentence_55.wav,dataset/chunks/rangpur/ran_cate_03/sentence_55.wav,এই কাপড়টি খুব সুন্দর।,rangpur
sentence_56.wav,dataset/chunks/rangpur/ran_cate_03/sentence_56.wav,এটি কি কটন?,rangpur
sentence_57.wav,dataset/chunks/rangpur/ran_cate_03/sentence_57.wav,এই পণ্যটি কোথায় তৈরি?,rangpur
sentence_58.wav,dataset/chunks/rangpur/ran_cate_03/sentence_58.wav,এটি কি ছাড়ে বিক্রি হচ্ছে?,rangpur
sentence_59.wav,dataset/chunks/rangpur/ran_cate_03/sentence_59.wav,আমি আরও কিছু দেখতে চাই।,rangpur
sentence_60.wav,dataset/chunks/rangpur/ran_cate_03/sentence_60.wav,আপনার দোকানে কি কার্ড নেওয়া হয়?,rangpur
sentence_61.wav,dataset/chunks/rangpur/ran_cate_03/sentence_61.wav,মোট বিল কত হলো?,rangpur
sentence_62.wav,dataset/chunks/rangpur/ran_cate_03/sentence_62.wav,আমি টাকা ভাঙাতে চাই।,rangpur
sentence_63.wav,dataset/chunks/rangpur/ran_cate_03/sentence_63.wav,ছোট নোট আছে?,rangpur
sentence_64.wav,dataset/chunks/rangpur/ran_cate_03/sentence_64.wav,এই ফলগুলো ওজন করে দিন।,rangpur
sentence_65.wav,dataset/chunks/rangpur/ran_cate_03/sentence_65.wav,এক কেজির একটু কম দিন।,rangpur
sentence_66.wav,dataset/chunks/rangpur/ran_cate_03/sentence_66.wav,আজকে বাজারে ভিড় বেশি।,rangpur
sentence_67.wav,dataset/chunks/rangpur/ran_cate_03/sentence_67.wav,দাম কেন এত বেশি?,rangpur
sentence_68.wav,dataset/chunks/rangpur/ran_cate_03/sentence_68.wav,কাল কি দাম কম হবে?,rangpur
sentence_69.wav,dataset/chunks/rangpur/ran_cate_03/sentence_69.wav,আমি নিয়মিত ক্রেতা।,rangpur
sentence_70.wav,dataset/chunks/rangpur/ran_cate_03/sentence_70.wav,আবার আসবো।,rangpur
sentence_01.wav,dataset/chunks/rangpur/ran_cate_04/sentence_01.wav,আমি একটি টেবিল বুক করতে চাই।,rangpur
sentence_02.wav,dataset/chunks/rangpur/ran_cate_04/sentence_02.wav,দুই জনের জন্য একটি টেবিল দিন।,rangpur
sentence_03.wav,dataset/chunks/rangpur/ran_cate_04/sentence_03.wav,মেনু কার্ডটি দিন।,rangpur
sentence_04.wav,dataset/chunks/rangpur/ran_cate_04/sentence_04.wav,আজকের বিশেষ খাবার কী?,rangpur
sentence_05.wav,dataset/chunks/rangpur/ran_cate_04/sentence_05.wav,আমি ভাত ও মুরগির মাংস চাই।,rangpur
sentence_06.wav,dataset/chunks/rangpur/ran_cate_04/sentence_06.wav,এই খাবারটি ঝাল কি?,rangpur
sentence_07.wav,dataset/chunks/rangpur/ran_cate_04/sentence_07.wav,কম ঝাল করে দিন।,rangpur
sentence_08.wav,dataset/chunks/rangpur/ran_cate_04/sentence_08.wav,আমি নিরামিষ খাবার চাই।,rangpur
sentence_09.wav,dataset/chunks/rangpur/ran_cate_04/sentence_09.wav,এখানে কি হালাল খাবার পাওয়া যায়?,rangpur
sentence_10.wav,dataset/chunks/rangpur/ran_cate_04/sentence_10.wav,পানি দিন।,rangpur
sentence_11.wav,dataset/chunks/rangpur/ran_cate_04/sentence_11.wav,ঠান্ডা পানি আছে?,rangpur
sentence_12.wav,dataset/chunks/rangpur/ran_cate_04/sentence_12.wav,একটি কোমল পানীয় দিন।,rangpur
sentence_13.wav,dataset/chunks/rangpur/ran_cate_04/sentence_13.wav,এই খাবারটি খুব সুস্বাদু।,rangpur
sentence_14.wav,dataset/chunks/rangpur/ran_cate_04/sentence_14.wav,খাবারটি খুব লবণাক্ত।,rangpur
sentence_15.wav,dataset/chunks/rangpur/ran_cate_04/sentence_15.wav,বিল দিন।,rangpur
sentence_16.wav,dataset/chunks/rangpur/ran_cate_04/sentence_16.wav,আমি নগদে পরিশোধ করবো।,rangpur
sentence_17.wav,dataset/chunks/rangpur/ran_cate_04/sentence_17.wav,কার্ডে পরিশোধ করা যাবে?,rangpur
sentence_18.wav,dataset/chunks/rangpur/ran_cate_04/sentence_18.wav,খাবারটি কতক্ষণে আসবে?,rangpur
sentence_19.wav,dataset/chunks/rangpur/ran_cate_04/sentence_19.wav,আরেকটি প্লেট দিন।,rangpur
sentence_20.wav,dataset/chunks/rangpur/ran_cate_04/sentence_20.wav,চামচ ও কাঁটা দিন।,rangpur
sentence_21.wav,dataset/chunks/rangpur/ran_cate_04/sentence_21.wav,এখানে কি ওয়াইফাই আছে?,rangpur
sentence_22.wav,dataset/chunks/rangpur/ran_cate_04/sentence_22.wav,ওয়াইফাই পাসওয়ার্ড কী?,rangpur
sentence_23.wav,dataset/chunks/rangpur/ran_cate_04/sentence_23.wav,খাবারটি প্যাকেট করে দিন।,rangpur
sentence_24.wav,dataset/chunks/rangpur/ran_cate_04/sentence_24.wav,আমি বাসায় নিয়ে যাব।,rangpur
sentence_25.wav,dataset/chunks/rangpur/ran_cate_04/sentence_25.wav,একটি কফি দিন।,rangpur
sentence_26.wav,dataset/chunks/rangpur/ran_cate_04/sentence_26.wav,চা আছে?,rangpur
sentence_27.wav,dataset/chunks/rangpur/ran_cate_04/sentence_27.wav,দুধ চা দিন।,rangpur
sentence_28.wav,dataset/chunks/rangpur/ran_cate_04/sentence_28.wav,চিনি ছাড়া চা দিন।,rangpur
sentence_29.wav,dataset/chunks/rangpur/ran_cate_04/sentence_29.wav,এখানে কি ব্রেকফাস্ট পাওয়া যায়?,rangpur
sentence_30.wav,dataset/chunks/rangpur/ran_cate_04/sentence_30.wav,দুপুরের খাবার কখন শুরু হয়?,rangpur
sentence_31.wav,dataset/chunks/rangpur/ran_cate_04/sentence_31.wav,রাতের খাবার কখন পরিবেশন করা হয়?,rangpur
sentence_32.wav,dataset/chunks/rangpur/ran_cate_04/sentence_32.wav,আমি মাছের তরকারি চাই।,rangpur
sentence_33.wav,dataset/chunks/rangpur/ran_cate_04/sentence_33.wav,গরুর মাংস আছে?,rangpur
sentence_34.wav,dataset/chunks/rangpur/ran_cate_04/sentence_34.wav,এই স্যুপটি গরম কি?,rangpur
sentence_35.wav,dataset/chunks/rangpur/ran_cate_04/sentence_35.wav,একটু লেবু দিন।,rangpur
sentence_36.wav,dataset/chunks/rangpur/ran_cate_04/sentence_36.wav,এই রেস্টুরেন্ট খুব পরিষ্কার।,rangpur
sentence_37.wav,dataset/chunks/rangpur/ran_cate_04/sentence_37.wav,পরিবেশটি খুব সুন্দর।,rangpur
sentence_38.wav,dataset/chunks/rangpur/ran_cate_04/sentence_38.wav,খাবার পরিবেশন দ্রুত হয়েছে।,rangpur
sentence_39.wav,dataset/chunks/rangpur/ran_cate_04/sentence_39.wav,খাবার পরিবেশন দেরিতে হয়েছে।,rangpur
sentence_40.wav,dataset/chunks/rangpur/ran_cate_04/sentence_40.wav,আর কিছু লাগবে?,rangpur
sentence_41.wav,dataset/chunks/rangpur/ran_cate_04/sentence_41.wav,আমি আরও ভাত চাই।,rangpur
sentence_42.wav,dataset/chunks/rangpur/ran_cate_04/sentence_42.wav,একটু ঝোল দিন।,rangpur
sentence_43.wav,dataset/chunks/rangpur/ran_cate_04/sentence_43.wav,এটি কি তাজা রান্না?,rangpur
sentence_44.wav,dataset/chunks/rangpur/ran_cate_04/sentence_44.wav,এখানে কি পরিবার নিয়ে বসা যায়?,rangpur
sentence_45.wav,dataset/chunks/rangpur/ran_cate_04/sentence_45.wav,শিশুদের জন্য আলাদা চেয়ার আছে?,rangpur
sentence_46.wav,dataset/chunks/rangpur/ran_cate_04/sentence_46.wav,খাবারটি খুব গরম।,rangpur
sentence_47.wav,dataset/chunks/rangpur/ran_cate_04/sentence_47.wav,এটি খুব ঠান্ডা।,rangpur
sentence_48.wav,dataset/chunks/rangpur/ran_cate_04/sentence_48.wav,এখানে কি অনলাইনে অর্ডার করা যায়?,rangpur
sentence_49.wav,dataset/chunks/rangpur/ran_cate_04/sentence_49.wav,ডেলিভারি কত সময় লাগে?,rangpur
sentence_50.wav,dataset/chunks/rangpur/ran_cate_04/sentence_50.wav,এই খাবারটির দাম কত?,rangpur
sentence_51.wav,dataset/chunks/rangpur/ran_cate_04/sentence_51.wav,আমি অল্প পরিমাণ চাই।,rangpur
sentence_52.wav,dataset/chunks/rangpur/ran_cate_04/sentence_52.wav,বড় পরিমাণ দিন।,rangpur
sentence_53.wav,dataset/chunks/rangpur/ran_cate_04/sentence_53.wav,এই খাবারটি খুব মিষ্টি।,rangpur
sentence_54.wav,dataset/chunks/rangpur/ran_cate_04/sentence_54.wav,এটি কি ঝাল কম করা যাবে?,rangpur
sentence_55.wav,dataset/chunks/rangpur/ran_cate_04/sentence_55.wav,আরেক গ্লাস পানি দিন।,rangpur
sentence_56.wav,dataset/chunks/rangpur/ran_cate_04/sentence_56.wav,আমি ধন্যবাদ জানাই।,rangpur
sentence_57.wav,dataset/chunks/rangpur/ran_cate_04/sentence_57.wav,পরিষেবা খুব ভালো ছিল।,rangpur
sentence_58.wav,dataset/chunks/rangpur/ran_cate_04/sentence_58.wav,পরিষেবা উন্নত করা দরকার।,rangpur
sentence_59.wav,dataset/chunks/rangpur/ran_cate_04/sentence_59.wav,আমি এই রেস্টুরেন্টটি পছন্দ করি।,rangpur
sentence_60.wav,dataset/chunks/rangpur/ran_cate_04/sentence_60.wav,এটি কি এয়ার কন্ডিশনড?,rangpur
sentence_61.wav,dataset/chunks/rangpur/ran_cate_04/sentence_61.wav,বাইরে বসার ব্যবস্থা আছে?,rangpur
sentence_62.wav,dataset/chunks/rangpur/ran_cate_04/sentence_62.wav,খাবারে অ্যালার্জির উপাদান আছে?,rangpur
sentence_63.wav,dataset/chunks/rangpur/ran_cate_04/sentence_63.wav,আমি বাদাম খেতে পারি না।,rangpur
sentence_64.wav,dataset/chunks/rangpur/ran_cate_04/sentence_64.wav,এটি কি গ্লুটেন মুক্ত?,rangpur
sentence_65.wav,dataset/chunks/rangpur/ran_cate_04/sentence_65.wav,আমাকে একটি ন্যাপকিন দিন।,rangpur
sentence_66.wav,dataset/chunks/rangpur/ran_cate_04/sentence_66.wav,খাবার খুব ভালো লেগেছে।,rangpur
sentence_67.wav,dataset/chunks/rangpur/ran_cate_04/sentence_67.wav,আবার আসবো।,rangpur
sentence_68.wav,dataset/chunks/rangpur/ran_cate_04/sentence_68.wav,এখানে কি বুফে আছে?,rangpur
sentence_69.wav,dataset/chunks/rangpur/ran_cate_04/sentence_69.wav,বুফের দাম কত?,rangpur
sentence_70.wav,dataset/chunks/rangpur/ran_cate_04/sentence_70.wav,"ধন্যবাদ, বিদায়।",rangpur
sentence_01.wav,dataset/chunks/rangpur/ran_cate_05/sentence_01.wav,আমি বাংলাদেশের কিছু দর্শনীয় স্থান দেখতে চাই।,rangpur
sentence_02.wav,dataset/chunks/rangpur/ran_cate_05/sentence_02.wav,এই জায়গাটি কখন খোলা থাকে?,rangpur
sentence_03.wav,dataset/chunks/rangpur/ran_cate_05/sentence_03.wav,টিকিটের দাম কত?,rangpur
sentence_04.wav,dataset/chunks/rangpur/ran_cate_05/sentence_04.wav,আমাকে একটি গাইড দরকার।,rangpur
sentence_05.wav,dataset/chunks/rangpur/ran_cate_05/sentence_05.wav,আমরা গ্রুপে ঘুরতে এসেছি।,rangpur
sentence_06.wav,dataset/chunks/rangpur/ran_cate_05/sentence_06.wav,ছবি তোলা যাবে কি?,rangpur
sentence_07.wav,dataset/chunks/rangpur/ran_cate_05/sentence_07.wav,এই দর্শনীয় স্থানটি খুব সুন্দর।,rangpur
sentence_08.wav,dataset/chunks/rangpur/ran_cate_05/sentence_08.wav,আমাকে মানচিত্র দেখান।,rangpur
sentence_09.wav,dataset/chunks/rangpur/ran_cate_05/sentence_09.wav,আমি সকাল ১০টায় পৌঁছেছি।,rangpur
sentence_10.wav,dataset/chunks/rangpur/ran_cate_05/sentence_10.wav,পর্যটকরা এখানে খুব বেশি।,rangpur
sentence_11.wav,dataset/chunks/rangpur/ran_cate_05/sentence_11.wav,আমাকে হোটেলের ঠিকানা দিন।,rangpur
sentence_12.wav,dataset/chunks/rangpur/ran_cate_05/sentence_12.wav,এই জায়গায় কি খাবার পাওয়া যায়?,rangpur
sentence_13.wav,dataset/chunks/rangpur/ran_cate_05/sentence_13.wav,আমরা তিন ঘণ্টা থাকবো।,rangpur
sentence_14.wav,dataset/chunks/rangpur/ran_cate_05/sentence_14.wav,জলের পাশে ছবি তুলুন।,rangpur
sentence_15.wav,dataset/chunks/rangpur/ran_cate_05/sentence_15.wav,সুন্দর দিকটি দেখুন।,rangpur
sentence_16.wav,dataset/chunks/rangpur/ran_cate_05/sentence_16.wav,আমাদের গাইড কি বাংলায় কথা বলতে পারে?,rangpur
sentence_17.wav,dataset/chunks/rangpur/ran_cate_05/sentence_17.wav,পার্কিং এর জায়গা কোথায়?,rangpur
sentence_18.wav,dataset/chunks/rangpur/ran_cate_05/sentence_18.wav,এখানে কি নৌকা ভাড়া পাওয়া যায়?,rangpur
sentence_19.wav,dataset/chunks/rangpur/ran_cate_05/sentence_19.wav,আমি নদীর উপর ভ্রমণ করতে চাই।,rangpur
sentence_20.wav,dataset/chunks/rangpur/ran_cate_05/sentence_20.wav,আমাদের আরও তথ্য দরকার।,rangpur
sentence_21.wav,dataset/chunks/rangpur/ran_cate_05/sentence_21.wav,এই জায়গাটি ইতিহাসে গুরুত্বপূর্ণ।,rangpur
sentence_22.wav,dataset/chunks/rangpur/ran_cate_05/sentence_22.wav,আপনি কি গাইড সার্ভিস করেন?,rangpur
sentence_23.wav,dataset/chunks/rangpur/ran_cate_05/sentence_23.wav,আমি সকালবেলা আবার আসব।,rangpur
sentence_24.wav,dataset/chunks/rangpur/ran_cate_05/sentence_24.wav,আমাকে দুইজনের জন্য টিকিট দিন।,rangpur
sentence_25.wav,dataset/chunks/rangpur/ran_cate_05/sentence_25.wav,এখানে কি কোনো ছাড় আছে?,rangpur
