filename,audio_path,transcript,region,category
sentence_16.wav,dataset/chunks/rangpur/ran_cate_01/sentence_16.wav,আপনি কি আমাকে সাহায্য করতে পারবেন?,rangpur,ran_cate_01
sentence_17.wav,dataset/chunks/rangpur/ran_cate_01/sentence_17.wav,আপনার সাথে কথা বলে ভালো লাগছে।,rangpur,ran_cate_01
sentence_18.wav,dataset/chunks/rangpur/ran_cate_01/sentence_18.wav,আমি এখানে কাজের জন্য এসেছি।,rangpur,ran_cate_01
sentence_19.wav,dataset/chunks/rangpur/ran_cate_01/sentence_19.wav,আপনি কোন দেশ থেকে এসেছেন?,rangpur,ran_cate_01
sentence_20.wav,dataset/chunks/rangpur/ran_cate_01/sentence_20.wav,আমি ইংরেজি বলতে পারি।,rangpur,ran_cate_01
sentence_21.wav,dataset/chunks/rangpur/ran_cate_01/sentence_21.wav,আপনি কি বাংলা বলতে পারেন?,rangpur,ran_cate_01
sentence_22.wav,dataset/chunks/rangpur/ran_cate_01/sentence_22.wav,আমি বাংলা শিখছি।,rangpur,ran_cate_01
sentence_23.wav,dataset/chunks/rangpur/ran_cate_01/sentence_23.wav,ধন্যবাদ আপনাকে।,rangpur,ran_cate_01
sentence_24.wav,dataset/chunks/rangpur/ran_cate_01/sentence_24.wav,আপনাকে স্বাগতম।,rangpur,ran_cate_01
sentence_25.wav,dataset/chunks/rangpur/ran_cate_01/sentence_25.wav,আপনার বয়স কত?,rangpur,ran_cate_01
sentence_26.wav,dataset/chunks/rangpur/ran_cate_01/sentence_26.wav,আমি এখানে পড়াশোনা করছি।,rangpur,ran_cate_01
sentence_27.wav,dataset/chunks/rangpur/ran_cate_01/sentence_27.wav,আমি এই শহরটি পছন্দ করি।,rangpur,ran_cate_01
sentence_28.wav,dataset/chunks/rangpur/ran_cate_01/sentence_28.wav,আপনার পরিবার কেমন আছে?,rangpur,ran_cate_01
sentence_29.wav,dataset/chunks/rangpur/ran_cate_01/sentence_29.wav,আপনার সাথে দেখা করতে পেরে আনন্দিত।,rangpur,ran_cate_01
sentence_30.wav,dataset/chunks/rangpur/ran_cate_01/sentence_30.wav,আপনি কি এখানে দীর্ঘদিন থাকবেন?,rangpur,ran_cate_01
sentence_31.wav,dataset/chunks/rangpur/ran_cate_01/sentence_31.wav,আমি কয়েকদিনের জন্য এসেছি।,rangpur,ran_cate_01
sentence_32.wav,dataset/chunks/rangpur/ran_cate_01/sentence_32.wav,আপনার সাথে যোগাযোগ রাখতে চাই।,rangpur,ran_cate_01
sentence_33.wav,dataset/chunks/rangpur/ran_cate_01/sentence_33.wav,এটা আমার প্রথম সফর।,rangpur,ran_cate_01
sentence_34.wav,dataset/chunks/rangpur/ran_cate_01/sentence_34.wav,আমি আপনার দেশ সম্পর্কে জানতে চাই।,rangpur,ran_cate_01
sentence_35.wav,dataset/chunks/rangpur/ran_cate_01/sentence_35.wav,আপনি কোথায় কাজ করেন?,rangpur,ran_cate_01
sentence_36.wav,dataset/chunks/rangpur/ran_cate_01/sentence_36.wav,আপনার ফোন নম্বর দিতে পারেন?,rangpur,ran_cate_01
sentence_37.wav,dataset/chunks/rangpur/ran_cate_01/sentence_37.wav,আমি আপনার সাথে পরে কথা বলবো।,rangpur,ran_cate_01
sentence_38.wav,dataset/chunks/rangpur/ran_cate_01/sentence_38.wav,আপনাকে দেখে ভালো লাগলো।,rangpur,ran_cate_01
sentence_39.wav,dataset/chunks/rangpur/ran_cate_01/sentence_39.wav,আপনি কি এখানে একা এসেছেন?,rangpur,ran_cate_01
sentence_40.wav,dataset/chunks/rangpur/ran_cate_01/sentence_40.wav,আমি আমার বন্ধুর সাথে এসেছি।,rangpur,ran_cate_01
sentence_41.wav,dataset/chunks/rangpur/ran_cate_01/sentence_41.wav,আপনার পেশা কী?,rangpur,ran_cate_01
sentence_42.wav,dataset/chunks/rangpur/ran_cate_01/sentence_42.wav,আমি একজন শিক্ষক।,rangpur,ran_cate_01
sentence_43.wav,dataset/chunks/rangpur/ran_cate_01/sentence_43.wav,আপনার সাথে কাজ করতে চাই।,rangpur,ran_cate_01
sentence_44.wav,dataset/chunks/rangpur/ran_cate_01/sentence_44.wav,আজকে আবহাওয়া সুন্দর।,rangpur,ran_cate_01
sentence_45.wav,dataset/chunks/rangpur/ran_cate_01/sentence_45.wav,আপনি কি এখানে থাকেন নাকি ভ্রমণে এসেছেন?,rangpur,ran_cate_01
sentence_46.wav,dataset/chunks/rangpur/ran_cate_01/sentence_46.wav,আমি এই জায়গাটি প্রথমবার দেখছি।,rangpur,ran_cate_01
sentence_47.wav,dataset/chunks/rangpur/ran_cate_01/sentence_47.wav,আপনার সাথে পরিচয় হওয়া আমার জন্য সম্মানের।,rangpur,ran_cate_01
sentence_48.wav,dataset/chunks/rangpur/ran_cate_01/sentence_48.wav,আপনি কোন ভাষায় কথা বলেন?,rangpur,ran_cate_01
sentence_49.wav,dataset/chunks/rangpur/ran_cate_01/sentence_49.wav,আমি আপনার কাছ থেকে শিখতে চাই।,rangpur,ran_cate_01
sentence_50.wav,dataset/chunks/rangpur/ran_cate_01/sentence_50.wav,আমি খুব আনন্দিত।,rangpur,ran_cate_01
sentence_51.wav,dataset/chunks/rangpur/ran_cate_01/sentence_51.wav,আপনার দিনটি কেমন কাটছে?,rangpur,ran_cate_01
sentence_52.wav,dataset/chunks/rangpur/ran_cate_01/sentence_52.wav,আমি একটু দেরি করেছি।,rangpur,ran_cate_01
sentence_53.wav,dataset/chunks/rangpur/ran_cate_01/sentence_53.wav,আপনাকে অপেক্ষা করানোর জন্য দুঃখিত।,rangpur,ran_cate_01
sentence_54.wav,dataset/chunks/rangpur/ran_cate_01/sentence_54.wav,আপনার সাথে আবার দেখা হবে আশা করি।,rangpur,ran_cate_01
sentence_55.wav,dataset/chunks/rangpur/ran_cate_01/sentence_55.wav,আপনি কি কাছাকাছি থাকেন?,rangpur,ran_cate_01
sentence_56.wav,dataset/chunks/rangpur/ran_cate_01/sentence_56.wav,আমি আপনার সাহায্যের জন্য কৃতজ্ঞ।,rangpur,ran_cate_01
sentence_57.wav,dataset/chunks/rangpur/ran_cate_01/sentence_57.wav,আপনাকে শুভেচ্ছা জানাই।,rangpur,ran_cate_01
sentence_58.wav,dataset/chunks/rangpur/ran_cate_01/sentence_58.wav,আপনার দিনটি শুভ হোক।,rangpur,ran_cate_01
sentence_59.wav,dataset/chunks/rangpur/ran_cate_01/sentence_59.wav,আপনার সাথে কথা বলা আনন্দের ছিল।,rangpur,ran_cate_01
sentence_60.wav,dataset/chunks/rangpur/ran_cate_01/sentence_60.wav,আমি আপনাকে সম্মান করি।,rangpur,ran_cate_01
sentence_61.wav,dataset/chunks/rangpur/ran_cate_01/sentence_61.wav,আমি এখানে কাজ শুরু করেছি।,rangpur,ran_cate_01
sentence_62.wav,dataset/chunks/rangpur/ran_cate_01/sentence_62.wav,আপনি কখন এসেছেন?,rangpur,ran_cate_01
sentence_63.wav,dataset/chunks/rangpur/ran_cate_01/sentence_63.wav,আমি গতকাল এসেছি।,rangpur,ran_cate_01
sentence_64.wav,dataset/chunks/rangpur/ran_cate_01/sentence_64.wav,আপনি কতদিন থাকবেন?,rangpur,ran_cate_01
sentence_65.wav,dataset/chunks/rangpur/ran_cate_01/sentence_65.wav,আমি এক সপ্তাহ থাকবো।,rangpur,ran_cate_01
sentence_66.wav,dataset/chunks/rangpur/ran_cate_01/sentence_66.wav,আপনার সাথে বন্ধুত্ব করতে চাই।,rangpur,ran_cate_01
sentence_67.wav,dataset/chunks/rangpur/ran_cate_01/sentence_67.wav,আপনি খুব ভদ্র মানুষ।,rangpur,ran_cate_01
sentence_68.wav,dataset/chunks/rangpur/ran_cate_01/sentence_68.wav,আমি আপনাকে ধন্যবাদ জানাই।,rangpur,ran_cate_01
sentence_69.wav,dataset/chunks/rangpur/ran_cate_01/sentence_69.wav,আপনার সাথে দেখা হওয়া সৌভাগ্যের।,rangpur,ran_cate_01
sentence_70.wav,dataset/chunks/rangpur/ran_cate_01/sentence_70.wav,আমি আপনার সাথে আবার যোগাযোগ করবো।,rangpur,ran_cate_01
sentence_01.wav,dataset/chunks/rangpur/ran_cate_02/sentence_01.wav,বাস স্ট্যান্ড কোথায়?,rangpur,ran_cate_02
sentence_02.wav,dataset/chunks/rangpur/ran_cate_02/sentence_02.wav,এই রাস্তাটি কোথায় যায়?,rangpur,ran_cate_02
sentence_03.wav,dataset/chunks/rangpur/ran_cate_02/sentence_03.wav,রেলওয়ে স্টেশন কত দূরে?,rangpur,ran_cate_02
sentence_04.wav,dataset/chunks/rangpur/ran_cate_02/sentence_04.wav,বিমানবন্দর যাওয়ার রাস্তা কোনটি?,rangpur,ran_cate_02
sentence_05.wav,dataset/chunks/rangpur/ran_cate_02/sentence_05.wav,বাজারে যেতে কোন বাসে উঠবো?,rangpur,ran_cate_02
sentence_06.wav,dataset/chunks/rangpur/ran_cate_02/sentence_06.wav,এই বাস কি ঢাকায় যাবে?,rangpur,ran_cate_02
sentence_07.wav,dataset/chunks/rangpur/ran_cate_02/sentence_07.wav,ভাড়া কত?,rangpur,ran_cate_02
sentence_08.wav,dataset/chunks/rangpur/ran_cate_02/sentence_08.wav,রিকশার ভাড়া কত নেবেন?,rangpur,ran_cate_02
sentence_09.wav,dataset/chunks/rangpur/ran_cate_02/sentence_09.wav,আমাকে হাসপাতালে নিয়ে চলুন।,rangpur,ran_cate_02
sentence_10.wav,dataset/chunks/rangpur/ran_cate_02/sentence_10.wav,এই ট্রেন কখন ছাড়বে?,rangpur,ran_cate_02
sentence_11.wav,dataset/chunks/rangpur/ran_cate_02/sentence_11.wav,ট্রেন কত নম্বর প্ল্যাটফর্মে আসবে?,rangpur,ran_cate_02
sentence_12.wav,dataset/chunks/rangpur/ran_cate_02/sentence_12.wav,এখানে কি টিকিট কাউন্টার আছে?,rangpur,ran_cate_02
sentence_13.wav,dataset/chunks/rangpur/ran_cate_02/sentence_13.wav,"এক টিকিট দিন, চট্টগ্রামের জন্য।",rangpur,ran_cate_02
sentence_14.wav,dataset/chunks/rangpur/ran_cate_02/sentence_14.wav,বাস কখন ছাড়বে?,rangpur,ran_cate_02
sentence_15.wav,dataset/chunks/rangpur/ran_cate_02/sentence_15.wav,এই রাস্তায় কি যানজট হয়?,rangpur,ran_cate_02
sentence_16.wav,dataset/chunks/rangpur/ran_cate_02/sentence_16.wav,সোজা গেলে কি ব্যাংক পাবো?,rangpur,ran_cate_02
sentence_17.wav,dataset/chunks/rangpur/ran_cate_02/sentence_17.wav,ডানদিকে গেলে কি হাসপাতাল?,rangpur,ran_cate_02
sentence_18.wav,dataset/chunks/rangpur/ran_cate_02/sentence_18.wav,বামদিকে মোড় নিন।,rangpur,ran_cate_02
sentence_19.wav,dataset/chunks/rangpur/ran_cate_02/sentence_19.wav,সোজা এগিয়ে যান।,rangpur,ran_cate_02
sentence_20.wav,dataset/chunks/rangpur/ran_cate_02/sentence_20.wav,এই জায়গাটা কত দূরে?,rangpur,ran_cate_02
sentence_21.wav,dataset/chunks/rangpur/ran_cate_02/sentence_21.wav,হাঁটলে কত সময় লাগবে?,rangpur,ran_cate_02
sentence_22.wav,dataset/chunks/rangpur/ran_cate_02/sentence_22.wav,গাড়ি পাওয়া যাবে কোথায়?,rangpur,ran_cate_02
sentence_23.wav,dataset/chunks/rangpur/ran_cate_02/sentence_23.wav,এখানে কি উবার পাওয়া যায়?,rangpur,ran_cate_02
sentence_24.wav,dataset/chunks/rangpur/ran_cate_02/sentence_24.wav,আপনি কি আমাকে পথ দেখাতে পারবেন?,rangpur,ran_cate_02
sentence_25.wav,dataset/chunks/rangpur/ran_cate_02/sentence_25.wav,এই রাস্তা কি নিরাপদ?,rangpur,ran_cate_02
sentence_26.wav,dataset/chunks/rangpur/ran_cate_02/sentence_26.wav,এখানে কি পার্কিং আছে?,rangpur,ran_cate_02
sentence_27.wav,dataset/chunks/rangpur/ran_cate_02/sentence_27.wav,গাড়ি রাখার জায়গা কোথায়?,rangpur,ran_cate_02
sentence_28.wav,dataset/chunks/rangpur/ran_cate_02/sentence_28.wav,এই ট্রেন কি সময়মতো আসবে?,rangpur,ran_cate_02
sentence_29.wav,dataset/chunks/rangpur/ran_cate_02/sentence_29.wav,বাসে কি সিট খালি আছে?,rangpur,ran_cate_02
sentence_30.wav,dataset/chunks/rangpur/ran_cate_02/sentence_30.wav,এই বাস কি সরাসরি যাবে?,rangpur,ran_cate_02
sentence_31.wav,dataset/chunks/rangpur/ran_cate_02/sentence_31.wav,মাঝপথে কি নামতে পারবো?,rangpur,ran_cate_02
sentence_32.wav,dataset/chunks/rangpur/ran_cate_02/sentence_32.wav,আমাকে পরের স্টপে নামিয়ে দিন।,rangpur,ran_cate_02
sentence_33.wav,dataset/chunks/rangpur/ran_cate_02/sentence_33.wav,এই রাস্তা কি শর্টকাট?,rangpur,ran_cate_02
sentence_34.wav,dataset/chunks/rangpur/ran_cate_02/sentence_34.wav,এখানে কি ট্যাক্সি স্ট্যান্ড আছে?,rangpur,ran_cate_02
sentence_35.wav,dataset/chunks/rangpur/ran_cate_02/sentence_35.wav,গন্তব্যে পৌঁছাতে কত সময় লাগবে?,rangpur,ran_cate_02
sentence_36.wav,dataset/chunks/rangpur/ran_cate_02/sentence_36.wav,রিকশা কি পাওয়া যাবে?,rangpur,ran_cate_02
sentence_37.wav,dataset/chunks/rangpur/ran_cate_02/sentence_37.wav,ট্রেন কি দেরি করছে?,rangpur,ran_cate_02
sentence_38.wav,dataset/chunks/rangpur/ran_cate_02/sentence_38.wav,এই বাস কোথায় থামে?,rangpur,ran_cate_02
sentence_39.wav,dataset/chunks/rangpur/ran_cate_02/sentence_39.wav,আপনারা কি রাতের বাস চালান?,rangpur,ran_cate_02
sentence_40.wav,dataset/chunks/rangpur/ran_cate_02/sentence_40.wav,শেষ বাস কখন?,rangpur,ran_cate_02
sentence_41.wav,dataset/chunks/rangpur/ran_cate_02/sentence_41.wav,এই রাস্তা কি বন্ধ?,rangpur,ran_cate_02
sentence_42.wav,dataset/chunks/rangpur/ran_cate_02/sentence_42.wav,বিকল্প রাস্তা কোনটি?,rangpur,ran_cate_02
sentence_43.wav,dataset/chunks/rangpur/ran_cate_02/sentence_43.wav,এখানে কি সিগন্যাল আছে?,rangpur,ran_cate_02
sentence_44.wav,dataset/chunks/rangpur/ran_cate_02/sentence_44.wav,রাস্তা কি মেরামত হচ্ছে?,rangpur,ran_cate_02
sentence_45.wav,dataset/chunks/rangpur/ran_cate_02/sentence_45.wav,আমাকে বিশ্ববিদ্যালয়ে যেতে হবে।,rangpur,ran_cate_02
sentence_46.wav,dataset/chunks/rangpur/ran_cate_02/sentence_46.wav,বিশ্ববিদ্যালয়ের বাস কোথা থেকে ছাড়ে?,rangpur,ran_cate_02
sentence_47.wav,dataset/chunks/rangpur/ran_cate_02/sentence_47.wav,টিকিটের দাম কত?,rangpur,ran_cate_02
sentence_48.wav,dataset/chunks/rangpur/ran_cate_02/sentence_48.wav,এখানে কি মেট্রো স্টেশন আছে?,rangpur,ran_cate_02
sentence_49.wav,dataset/chunks/rangpur/ran_cate_02/sentence_49.wav,মেট্রো কখন ছাড়ে?,rangpur,ran_cate_02
sentence_50.wav,dataset/chunks/rangpur/ran_cate_02/sentence_50.wav,এই রাস্তা কি প্রধান সড়ক?,rangpur,ran_cate_02
sentence_51.wav,dataset/chunks/rangpur/ran_cate_02/sentence_51.wav,আমাকে থানায় যেতে হবে।,rangpur,ran_cate_02
sentence_52.wav,dataset/chunks/rangpur/ran_cate_02/sentence_52.wav,পুলিশ স্টেশন কোথায়?,rangpur,ran_cate_02
sentence_53.wav,dataset/chunks/rangpur/ran_cate_02/sentence_53.wav,এই এলাকায় কি বাস চলে?,rangpur,ran_cate_02
sentence_54.wav,dataset/chunks/rangpur/ran_cate_02/sentence_54.wav,এখানে কি সিএনজি পাওয়া যায়?,rangpur,ran_cate_02
sentence_55.wav,dataset/chunks/rangpur/ran_cate_02/sentence_55.wav,আমাকে দ্রুত পৌঁছাতে হবে।,rangpur,ran_cate_02
sentence_56.wav,dataset/chunks/rangpur/ran_cate_02/sentence_56.wav,এখানে কি ফেরি ঘাট আছে?,rangpur,ran_cate_02
sentence_57.wav,dataset/chunks/rangpur/ran_cate_02/sentence_57.wav,ফেরি কখন ছাড়বে?,rangpur,ran_cate_02
sentence_58.wav,dataset/chunks/rangpur/ran_cate_02/sentence_58.wav,নদী পার হতে কত সময় লাগবে?,rangpur,ran_cate_02
sentence_59.wav,dataset/chunks/rangpur/ran_cate_02/sentence_59.wav,এই ট্রেন কি এক্সপ্রেস?,rangpur,ran_cate_02
sentence_60.wav,dataset/chunks/rangpur/ran_cate_02/sentence_60.wav,এখানে কি বাস বদলাতে হবে?,rangpur,ran_cate_02
sentence_61.wav,dataset/chunks/rangpur/ran_cate_02/sentence_61.wav,এই বাস কি এয়ারকন্ডিশন্ড?,rangpur,ran_cate_02
sentence_62.wav,dataset/chunks/rangpur/ran_cate_02/sentence_62.wav,রাস্তায় কি টোল দিতে হয়?,rangpur,ran_cate_02
sentence_63.wav,dataset/chunks/rangpur/ran_cate_02/sentence_63.wav,টোল কত?,rangpur,ran_cate_02
sentence_64.wav,dataset/chunks/rangpur/ran_cate_02/sentence_64.wav,এখানে কি রাস্তা নিরাপদ রাতে?,rangpur,ran_cate_02
sentence_65.wav,dataset/chunks/rangpur/ran_cate_02/sentence_65.wav,আমি পথ হারিয়ে ফেলেছি।,rangpur,ran_cate_02
sentence_66.wav,dataset/chunks/rangpur/ran_cate_02/sentence_66.wav,আমাকে মানচিত্র দেখাতে পারবেন?,rangpur,ran_cate_02
sentence_67.wav,dataset/chunks/rangpur/ran_cate_02/sentence_67.wav,কাছাকাছি কোন হোটেল আছে?,rangpur,ran_cate_02
sentence_68.wav,dataset/chunks/rangpur/ran_cate_02/sentence_68.wav,এই এলাকা কি শহরের ভেতরে?,rangpur,ran_cate_02
sentence_69.wav,dataset/chunks/rangpur/ran_cate_02/sentence_69.wav,এখানে কি ট্রাফিক বেশি?,rangpur,ran_cate_02
sentence_70.wav,dataset/chunks/rangpur/ran_cate_02/sentence_70.wav,আমাকে সঠিক দিকটি বলুন।,rangpur,ran_cate_02
sentence_01.wav,dataset/chunks/rangpur/ran_cate_03/sentence_01.wav,এই জিনিসটির দাম কত?,rangpur,ran_cate_03
sentence_02.wav,dataset/chunks/rangpur/ran_cate_03/sentence_02.wav,দাম একটু কম হবে?,rangpur,ran_cate_03
sentence_03.wav,dataset/chunks/rangpur/ran_cate_03/sentence_03.wav,এক কেজি চাল দিন।,rangpur,ran_cate_03
sentence_04.wav,dataset/chunks/rangpur/ran_cate_03/sentence_04.wav,আধা কেজি চিনি দিন।,rangpur,ran_cate_03
sentence_05.wav,dataset/chunks/rangpur/ran_cate_03/sentence_05.wav,এটা কি দেশি পণ্য?,rangpur,ran_cate_03
sentence_06.wav,dataset/chunks/rangpur/ran_cate_03/sentence_06.wav,এটা কি বিদেশি পণ্য?,rangpur,ran_cate_03
sentence_07.wav,dataset/chunks/rangpur/ran_cate_03/sentence_07.wav,একটু ভালো মানের দেখান।,rangpur,ran_cate_03
sentence_08.wav,dataset/chunks/rangpur/ran_cate_03/sentence_08.wav,এর থেকে সস্তা কিছু আছে?,rangpur,ran_cate_03
sentence_09.wav,dataset/chunks/rangpur/ran_cate_03/sentence_09.wav,এটা খুব দামী।,rangpur,ran_cate_03
sentence_10.wav,dataset/chunks/rangpur/ran_cate_03/sentence_10.wav,আমি এটা কিনতে চাই।,rangpur,ran_cate_03
sentence_11.wav,dataset/chunks/rangpur/ran_cate_03/sentence_11.wav,আপনার কাছে কি তাজা সবজি আছে?,rangpur,ran_cate_03
sentence_12.wav,dataset/chunks/rangpur/ran_cate_03/sentence_12.wav,এই ফলগুলো কি আজকের?,rangpur,ran_cate_03
sentence_13.wav,dataset/chunks/rangpur/ran_cate_03/sentence_13.wav,এক ডজন ডিম দিন।,rangpur,ran_cate_03
sentence_14.wav,dataset/chunks/rangpur/ran_cate_03/sentence_14.wav,কত টাকা হলো?,rangpur,ran_cate_03
sentence_15.wav,dataset/chunks/rangpur/ran_cate_03/sentence_15.wav,আমি নগদ পরিশোধ করবো।,rangpur,ran_cate_03
sentence_16.wav,dataset/chunks/rangpur/ran_cate_03/sentence_16.wav,মোবাইল ব্যাংকিং নেওয়া হয়?,rangpur,ran_cate_03
sentence_17.wav,dataset/chunks/rangpur/ran_cate_03/sentence_17.wav,বিকাশে টাকা দিতে পারি?,rangpur,ran_cate_03
sentence_18.wav,dataset/chunks/rangpur/ran_cate_03/sentence_18.wav,একটি ব্যাগ দেবেন?,rangpur,ran_cate_03
sentence_19.wav,dataset/chunks/rangpur/ran_cate_03/sentence_19.wav,এই কাপড়ের রং কি উঠবে?,rangpur,ran_cate_03
sentence_20.wav,dataset/chunks/rangpur/ran_cate_03/sentence_20.wav,এই শার্টের অন্য সাইজ আছে?,rangpur,ran_cate_03
sentence_21.wav,dataset/chunks/rangpur/ran_cate_03/sentence_21.wav,ছোট সাইজ দেখান।,rangpur,ran_cate_03
sentence_22.wav,dataset/chunks/rangpur/ran_cate_03/sentence_22.wav,বড় সাইজ আছে?,rangpur,ran_cate_03
sentence_23.wav,dataset/chunks/rangpur/ran_cate_03/sentence_23.wav,আমি নীল রঙেরটি চাই।,rangpur,ran_cate_03
sentence_24.wav,dataset/chunks/rangpur/ran_cate_03/sentence_24.wav,অন্য রং আছে?,rangpur,ran_cate_03
sentence_25.wav,dataset/chunks/rangpur/ran_cate_03/sentence_25.wav,এটা কি আসল পণ্য?,rangpur,ran_cate_03
sentence_26.wav,dataset/chunks/rangpur/ran_cate_03/sentence_26.wav,গ্যারান্টি আছে?,rangpur,ran_cate_03
sentence_27.wav,dataset/chunks/rangpur/ran_cate_03/sentence_27.wav,রসিদ দিন।,rangpur,ran_cate_03
sentence_28.wav,dataset/chunks/rangpur/ran_cate_03/sentence_28.wav,আমি পরে এসে নেব।,rangpur,ran_cate_03
sentence_29.wav,dataset/chunks/rangpur/ran_cate_03/sentence_29.wav,এটা কি ছাড়ে দেওয়া যাবে?,rangpur,ran_cate_03
sentence_30.wav,dataset/chunks/rangpur/ran_cate_03/sentence_30.wav,আজ কি কোনো অফার আছে?,rangpur,ran_cate_03
sentence_31.wav,dataset/chunks/rangpur/ran_cate_03/sentence_31.wav,আমি পাইকারি কিনতে চাই।,rangpur,ran_cate_03
sentence_32.wav,dataset/chunks/rangpur/ran_cate_03/sentence_32.wav,পাইকারি দাম কত?,rangpur,ran_cate_03
sentence_33.wav,dataset/chunks/rangpur/ran_cate_03/sentence_33.wav,এই পণ্যটি নতুন এসেছে?,rangpur,ran_cate_03
sentence_34.wav,dataset/chunks/rangpur/ran_cate_03/sentence_34.wav,এর মেয়াদ কতদিন?,rangpur,ran_cate_03
sentence_35.wav,dataset/chunks/rangpur/ran_cate_03/sentence_35.wav,এই ওষুধের মেয়াদ শেষ হয়েছে?,rangpur,ran_cate_03
sentence_36.wav,dataset/chunks/rangpur/ran_cate_03/sentence_36.wav,আমাকে ভালো মানের চাল দিন।,rangpur,ran_cate_03
sentence_37.wav,dataset/chunks/rangpur/ran_cate_03/sentence_37.wav,এই মাছটি কি তাজা?,rangpur,ran_cate_03
sentence_38.wav,dataset/chunks/rangpur/ran_cate_03/sentence_38.wav,এই মাংস কত কেজি?,rangpur,ran_cate_03
sentence_39.wav,dataset/chunks/rangpur/ran_cate_03/sentence_39.wav,এক কেজির কম হবে না।,rangpur,ran_cate_03
sentence_40.wav,dataset/chunks/rangpur/ran_cate_03/sentence_40.wav,একটু কম করে দিন।,rangpur,ran_cate_03
sentence_41.wav,dataset/chunks/rangpur/ran_cate_03/sentence_41.wav,আমি দরদাম করতে চাই।,rangpur,ran_cate_03
sentence_42.wav,dataset/chunks/rangpur/ran_cate_03/sentence_42.wav,চূড়ান্ত দাম কত?,rangpur,ran_cate_03
sentence_43.wav,dataset/chunks/rangpur/ran_cate_03/sentence_43.wav,এই জুতাটি কি টেকসই?,rangpur,ran_cate_03
sentence_44.wav,dataset/chunks/rangpur/ran_cate_03/sentence_44.wav,এই মোবাইলের দাম কত?,rangpur,ran_cate_03
sentence_45.wav,dataset/chunks/rangpur/ran_cate_03/sentence_45.wav,এই ফোনে কি গ্যারান্টি আছে?,rangpur,ran_cate_03
sentence_46.wav,dataset/chunks/rangpur/ran_cate_03/sentence_46.wav,চার্জারটি আলাদা কিনতে হবে?,rangpur,ran_cate_03
sentence_47.wav,dataset/chunks/rangpur/ran_cate_03/sentence_47.wav,এটি কি ক্যাশ অন ডেলিভারি?,rangpur,ran_cate_03
sentence_48.wav,dataset/chunks/rangpur/ran_cate_03/sentence_48.wav,আমি অর্ডার দিতে চাই।,rangpur,ran_cate_03
sentence_49.wav,dataset/chunks/rangpur/ran_cate_03/sentence_49.wav,পণ্যটি কখন ডেলিভারি হবে?,rangpur,ran_cate_03
sentence_50.wav,dataset/chunks/rangpur/ran_cate_03/sentence_50.wav,এই দোকান কখন বন্ধ হয়?,rangpur,ran_cate_03
sentence_51.wav,dataset/chunks/rangpur/ran_cate_03/sentence_51.wav,আমি একটা উপহার কিনতে চাই।,rangpur,ran_cate_03
sentence_52.wav,dataset/chunks/rangpur/ran_cate_03/sentence_52.wav,উপহার মোড়ানো হবে?,rangpur,ran_cate_03
sentence_53.wav,dataset/chunks/rangpur/ran_cate_03/sentence_53.wav,এটি কি ফেরত দেওয়া যাবে?,rangpur,ran_cate_03
sentence_54.wav,dataset/chunks/rangpur/ran_cate_03/sentence_54.wav,রিটার্ন পলিসি কী?,rangpur,ran_cate_03
sentence_55.wav,dataset/chunks/rangpur/ran_cate_03/sentence_55.wav,এই কাপড়টি খুব সুন্দর।,rangpur,ran_cate_03
sentence_56.wav,dataset/chunks/rangpur/ran_cate_03/sentence_56.wav,এটি কি কটন?,rangpur,ran_cate_03
sentence_57.wav,dataset/chunks/rangpur/ran_cate_03/sentence_57.wav,এই পণ্যটি কোথায় তৈরি?,rangpur,ran_cate_03
sentence_58.wav,dataset/chunks/rangpur/ran_cate_03/sentence_58.wav,এটি কি ছাড়ে বিক্রি হচ্ছে?,rangpur,ran_cate_03
sentence_59.wav,dataset/chunks/rangpur/ran_cate_03/sentence_59.wav,আমি আরও কিছু দেখতে চাই।,rangpur,ran_cate_03
sentence_60.wav,dataset/chunks/rangpur/ran_cate_03/sentence_60.wav,আপনার দোকানে কি কার্ড নেওয়া হয়?,rangpur,ran_cate_03
sentence_61.wav,dataset/chunks/rangpur/ran_cate_03/sentence_61.wav,মোট বিল কত হলো?,rangpur,ran_cate_03
sentence_62.wav,dataset/chunks/rangpur/ran_cate_03/sentence_62.wav,আমি টাকা ভাঙাতে চাই।,rangpur,ran_cate_03
sentence_63.wav,dataset/chunks/rangpur/ran_cate_03/sentence_63.wav,ছোট নোট আছে?,rangpur,ran_cate_03
sentence_64.wav,dataset/chunks/rangpur/ran_cate_03/sentence_64.wav,এই ফলগুলো ওজন করে দিন।,rangpur,ran_cate_03
sentence_65.wav,dataset/chunks/rangpur/ran_cate_03/sentence_65.wav,এক কেজির একটু কম দিন।,rangpur,ran_cate_03
sentence_66.wav,dataset/chunks/rangpur/ran_cate_03/sentence_66.wav,আজকে বাজারে ভিড় বেশি।,rangpur,ran_cate_03
sentence_67.wav,dataset/chunks/rangpur/ran_cate_03/sentence_67.wav,দাম কেন এত বেশি?,rangpur,ran_cate_03
sentence_68.wav,dataset/chunks/rangpur/ran_cate_03/sentence_68.wav,কাল কি দাম কম হবে?,rangpur,ran_cate_03
sentence_69.wav,dataset/chunks/rangpur/ran_cate_03/sentence_69.wav,আমি নিয়মিত ক্রেতা।,rangpur,ran_cate_03
