filename,audio_path,transcript,region,category_id,speaker_id,gender
sentence_65.wav,dataset/chunks/rangpur/ran_cate_03/sentence_65.wav,এক কেজির একটু কম দিন।,rangpur,cate_03,SPK_48,Female
sentence_66.wav,dataset/chunks/rangpur/ran_cate_03/sentence_66.wav,আজকে বাজারে ভিড় বেশি।,rangpur,cate_03,SPK_48,Female
sentence_67.wav,dataset/chunks/rangpur/ran_cate_03/sentence_67.wav,দাম কেন এত বেশি?,rangpur,cate_03,SPK_48,Female
sentence_68.wav,dataset/chunks/rangpur/ran_cate_03/sentence_68.wav,কাল কি দাম কম হবে?,rangpur,cate_03,SPK_48,Female
sentence_69.wav,dataset/chunks/rangpur/ran_cate_03/sentence_69.wav,আমি নিয়মিত ক্রেতা।,rangpur,cate_03,SPK_48,Female
sentence_70.wav,dataset/chunks/rangpur/ran_cate_03/sentence_70.wav,আবার আসবো।,rangpur,cate_03,SPK_48,Female
sentence_01.wav,dataset/chunks/rangpur/ran_cate_04/sentence_01.wav,আমি একটি টেবিল বুক করতে চাই।,rangpur,cate_04,SPK_15,Male
sentence_02.wav,dataset/chunks/rangpur/ran_cate_04/sentence_02.wav,দুই জনের জন্য একটি টেবিল দিন।,rangpur,cate_04,SPK_15,Male
sentence_03.wav,dataset/chunks/rangpur/ran_cate_04/sentence_03.wav,মেনু কার্ডটি দিন।,rangpur,cate_04,SPK_15,Male
sentence_04.wav,dataset/chunks/rangpur/ran_cate_04/sentence_04.wav,আজকের বিশেষ খাবার কী?,rangpur,cate_04,SPK_15,Male
sentence_05.wav,dataset/chunks/rangpur/ran_cate_04/sentence_05.wav,আমি ভাত ও মুরগির মাংস চাই।,rangpur,cate_04,SPK_15,Male
sentence_06.wav,dataset/chunks/rangpur/ran_cate_04/sentence_06.wav,এই খাবারটি ঝাল কি?,rangpur,cate_04,SPK_15,Male
sentence_07.wav,dataset/chunks/rangpur/ran_cate_04/sentence_07.wav,কম ঝাল করে দিন।,rangpur,cate_04,SPK_15,Male
sentence_08.wav,dataset/chunks/rangpur/ran_cate_04/sentence_08.wav,আমি নিরামিষ খাবার চাই।,rangpur,cate_04,SPK_15,Male
sentence_09.wav,dataset/chunks/rangpur/ran_cate_04/sentence_09.wav,এখানে কি হালাল খাবার পাওয়া যায়?,rangpur,cate_04,SPK_15,Male
sentence_10.wav,dataset/chunks/rangpur/ran_cate_04/sentence_10.wav,পানি দিন।,rangpur,cate_04,SPK_15,Male
sentence_11.wav,dataset/chunks/rangpur/ran_cate_04/sentence_11.wav,ঠান্ডা পানি আছে?,rangpur,cate_04,SPK_15,Male
sentence_12.wav,dataset/chunks/rangpur/ran_cate_04/sentence_12.wav,একটি কোমল পানীয় দিন।,rangpur,cate_04,SPK_15,Male
sentence_13.wav,dataset/chunks/rangpur/ran_cate_04/sentence_13.wav,এই খাবারটি খুব সুস্বাদু।,rangpur,cate_04,SPK_15,Male
sentence_14.wav,dataset/chunks/rangpur/ran_cate_04/sentence_14.wav,খাবারটি খুব লবণাক্ত।,rangpur,cate_04,SPK_15,Male
sentence_15.wav,dataset/chunks/rangpur/ran_cate_04/sentence_15.wav,বিল দিন।,rangpur,cate_04,SPK_15,Male
sentence_16.wav,dataset/chunks/rangpur/ran_cate_04/sentence_16.wav,আমি নগদে পরিশোধ করবো।,rangpur,cate_04,SPK_15,Male
sentence_17.wav,dataset/chunks/rangpur/ran_cate_04/sentence_17.wav,কার্ডে পরিশোধ করা যাবে?,rangpur,cate_04,SPK_15,Male
sentence_18.wav,dataset/chunks/rangpur/ran_cate_04/sentence_18.wav,খাবারটি কতক্ষণে আসবে?,rangpur,cate_04,SPK_15,Male
sentence_19.wav,dataset/chunks/rangpur/ran_cate_04/sentence_19.wav,আরেকটি প্লেট দিন।,rangpur,cate_04,SPK_15,Male
sentence_20.wav,dataset/chunks/rangpur/ran_cate_04/sentence_20.wav,চামচ ও কাঁটা দিন।,rangpur,cate_04,SPK_15,Male
sentence_21.wav,dataset/chunks/rangpur/ran_cate_04/sentence_21.wav,এখানে কি ওয়াইফাই আছে?,rangpur,cate_04,SPK_15,Male
sentence_22.wav,dataset/chunks/rangpur/ran_cate_04/sentence_22.wav,ওয়াইফাই পাসওয়ার্ড কী?,rangpur,cate_04,SPK_15,Male
sentence_23.wav,dataset/chunks/rangpur/ran_cate_04/sentence_23.wav,খাবারটি প্যাকেট করে দিন।,rangpur,cate_04,SPK_15,Male
sentence_24.wav,dataset/chunks/rangpur/ran_cate_04/sentence_24.wav,আমি বাসায় নিয়ে যাব।,rangpur,cate_04,SPK_15,Male
sentence_25.wav,dataset/chunks/rangpur/ran_cate_04/sentence_25.wav,একটি কফি দিন।,rangpur,cate_04,SPK_15,Male
sentence_26.wav,dataset/chunks/rangpur/ran_cate_04/sentence_26.wav,চা আছে?,rangpur,cate_04,SPK_15,Male
sentence_27.wav,dataset/chunks/rangpur/ran_cate_04/sentence_27.wav,দুধ চা দিন।,rangpur,cate_04,SPK_15,Male
sentence_28.wav,dataset/chunks/rangpur/ran_cate_04/sentence_28.wav,চিনি ছাড়া চা দিন।,rangpur,cate_04,SPK_15,Male
sentence_29.wav,dataset/chunks/rangpur/ran_cate_04/sentence_29.wav,এখানে কি ব্রেকফাস্ট পাওয়া যায়?,rangpur,cate_04,SPK_15,Male
sentence_30.wav,dataset/chunks/rangpur/ran_cate_04/sentence_30.wav,দুপুরের খাবার কখন শুরু হয়?,rangpur,cate_04,SPK_15,Male
sentence_31.wav,dataset/chunks/rangpur/ran_cate_04/sentence_31.wav,রাতের খাবার কখন পরিবেশন করা হয়?,rangpur,cate_04,SPK_15,Male
sentence_32.wav,dataset/chunks/rangpur/ran_cate_04/sentence_32.wav,আমি মাছের তরকারি চাই।,rangpur,cate_04,SPK_15,Male
sentence_33.wav,dataset/chunks/rangpur/ran_cate_04/sentence_33.wav,গরুর মাংস আছে?,rangpur,cate_04,SPK_15,Male
sentence_34.wav,dataset/chunks/rangpur/ran_cate_04/sentence_34.wav,এই স্যুপটি গরম কি?,rangpur,cate_04,SPK_15,Male
sentence_35.wav,dataset/chunks/rangpur/ran_cate_04/sentence_35.wav,একটু লেবু দিন।,rangpur,cate_04,SPK_15,Male
sentence_36.wav,dataset/chunks/rangpur/ran_cate_04/sentence_36.wav,এই রেস্টুরেন্ট খুব পরিষ্কার।,rangpur,cate_04,SPK_15,Male
sentence_37.wav,dataset/chunks/rangpur/ran_cate_04/sentence_37.wav,পরিবেশটি খুব সুন্দর।,rangpur,cate_04,SPK_15,Male
sentence_38.wav,dataset/chunks/rangpur/ran_cate_04/sentence_38.wav,খাবার পরিবেশন দ্রুত হয়েছে।,rangpur,cate_04,SPK_15,Male
sentence_39.wav,dataset/chunks/rangpur/ran_cate_04/sentence_39.wav,খাবার পরিবেশন দেরিতে হয়েছে।,rangpur,cate_04,SPK_15,Male
sentence_40.wav,dataset/chunks/rangpur/ran_cate_04/sentence_40.wav,আর কিছু লাগবে?,rangpur,cate_04,SPK_15,Male
sentence_41.wav,dataset/chunks/rangpur/ran_cate_04/sentence_41.wav,আমি আরও ভাত চাই।,rangpur,cate_04,SPK_15,Male
sentence_42.wav,dataset/chunks/rangpur/ran_cate_04/sentence_42.wav,একটু ঝোল দিন।,rangpur,cate_04,SPK_15,Male
sentence_43.wav,dataset/chunks/rangpur/ran_cate_04/sentence_43.wav,এটি কি তাজা রান্না?,rangpur,cate_04,SPK_15,Male
sentence_44.wav,dataset/chunks/rangpur/ran_cate_04/sentence_44.wav,এখানে কি পরিবার নিয়ে বসা যায়?,rangpur,cate_04,SPK_15,Male
sentence_45.wav,dataset/chunks/rangpur/ran_cate_04/sentence_45.wav,শিশুদের জন্য আলাদা চেয়ার আছে?,rangpur,cate_04,SPK_15,Male
sentence_46.wav,dataset/chunks/rangpur/ran_cate_04/sentence_46.wav,খাবারটি খুব গরম।,rangpur,cate_04,SPK_15,Male
sentence_47.wav,dataset/chunks/rangpur/ran_cate_04/sentence_47.wav,এটি খুব ঠান্ডা।,rangpur,cate_04,SPK_15,Male
sentence_48.wav,dataset/chunks/rangpur/ran_cate_04/sentence_48.wav,এখানে কি অনলাইনে অর্ডার করা যায়?,rangpur,cate_04,SPK_15,Male
sentence_49.wav,dataset/chunks/rangpur/ran_cate_04/sentence_49.wav,ডেলিভারি কত সময় লাগে?,rangpur,cate_04,SPK_15,Male
sentence_50.wav,dataset/chunks/rangpur/ran_cate_04/sentence_50.wav,এই খাবারটির দাম কত?,rangpur,cate_04,SPK_15,Male
sentence_51.wav,dataset/chunks/rangpur/ran_cate_04/sentence_51.wav,আমি অল্প পরিমাণ চাই।,rangpur,cate_04,SPK_15,Male
sentence_52.wav,dataset/chunks/rangpur/ran_cate_04/sentence_52.wav,বড় পরিমাণ দিন।,rangpur,cate_04,SPK_15,Male
sentence_53.wav,dataset/chunks/rangpur/ran_cate_04/sentence_53.wav,এই খাবারটি খুব মিষ্টি।,rangpur,cate_04,SPK_15,Male
sentence_54.wav,dataset/chunks/rangpur/ran_cate_04/sentence_54.wav,এটি কি ঝাল কম করা যাবে?,rangpur,cate_04,SPK_15,Male
sentence_55.wav,dataset/chunks/rangpur/ran_cate_04/sentence_55.wav,আরেক গ্লাস পানি দিন।,rangpur,cate_04,SPK_15,Male
sentence_56.wav,dataset/chunks/rangpur/ran_cate_04/sentence_56.wav,আমি ধন্যবাদ জানাই।,rangpur,cate_04,SPK_15,Male
sentence_57.wav,dataset/chunks/rangpur/ran_cate_04/sentence_57.wav,পরিষেবা খুব ভালো ছিল।,rangpur,cate_04,SPK_15,Male
sentence_58.wav,dataset/chunks/rangpur/ran_cate_04/sentence_58.wav,পরিষেবা উন্নত করা দরকার।,rangpur,cate_04,SPK_15,Male
sentence_59.wav,dataset/chunks/rangpur/ran_cate_04/sentence_59.wav,আমি এই রেস্টুরেন্টটি পছন্দ করি।,rangpur,cate_04,SPK_15,Male
sentence_60.wav,dataset/chunks/rangpur/ran_cate_04/sentence_60.wav,এটি কি এয়ার কন্ডিশনড?,rangpur,cate_04,SPK_15,Male
sentence_61.wav,dataset/chunks/rangpur/ran_cate_04/sentence_61.wav,বাইরে বসার ব্যবস্থা আছে?,rangpur,cate_04,SPK_15,Male
sentence_62.wav,dataset/chunks/rangpur/ran_cate_04/sentence_62.wav,খাবারে অ্যালার্জির উপাদান আছে?,rangpur,cate_04,SPK_15,Male
sentence_63.wav,dataset/chunks/rangpur/ran_cate_04/sentence_63.wav,আমি বাদাম খেতে পারি না।,rangpur,cate_04,SPK_15,Male
sentence_64.wav,dataset/chunks/rangpur/ran_cate_04/sentence_64.wav,এটি কি গ্লুটেন মুক্ত?,rangpur,cate_04,SPK_15,Male
sentence_65.wav,dataset/chunks/rangpur/ran_cate_04/sentence_65.wav,আমাকে একটি ন্যাপকিন দিন।,rangpur,cate_04,SPK_15,Male
sentence_66.wav,dataset/chunks/rangpur/ran_cate_04/sentence_66.wav,খাবার খুব ভালো লেগেছে।,rangpur,cate_04,SPK_15,Male
sentence_67.wav,dataset/chunks/rangpur/ran_cate_04/sentence_67.wav,আবার আসবো।,rangpur,cate_04,SPK_15,Male
sentence_68.wav,dataset/chunks/rangpur/ran_cate_04/sentence_68.wav,এখানে কি বুফে আছে?,rangpur,cate_04,SPK_15,Male
sentence_69.wav,dataset/chunks/rangpur/ran_cate_04/sentence_69.wav,বুফের দাম কত?,rangpur,cate_04,SPK_15,Male
sentence_70.wav,dataset/chunks/rangpur/ran_cate_04/sentence_70.wav,"ধন্যবাদ, বিদায়।",rangpur,cate_04,SPK_15,Male
sentence_01.wav,dataset/chunks/rangpur/ran_cate_05/sentence_01.wav,আমি বাংলাদেশের কিছু দর্শনীয় স্থান দেখতে চাই।,rangpur,cate_05,SPK_15,Male
sentence_02.wav,dataset/chunks/rangpur/ran_cate_05/sentence_02.wav,এই জায়গাটি কখন খোলা থাকে?,rangpur,cate_05,SPK_15,Male
sentence_03.wav,dataset/chunks/rangpur/ran_cate_05/sentence_03.wav,টিকিটের দাম কত?,rangpur,cate_05,SPK_15,Male
sentence_04.wav,dataset/chunks/rangpur/ran_cate_05/sentence_04.wav,আমাকে একটি গাইড দরকার।,rangpur,cate_05,SPK_15,Male
sentence_05.wav,dataset/chunks/rangpur/ran_cate_05/sentence_05.wav,আমরা গ্রুপে ঘুরতে এসেছি।,rangpur,cate_05,SPK_15,Male
sentence_06.wav,dataset/chunks/rangpur/ran_cate_05/sentence_06.wav,ছবি তোলা যাবে কি?,rangpur,cate_05,SPK_15,Male
sentence_07.wav,dataset/chunks/rangpur/ran_cate_05/sentence_07.wav,এই দর্শনীয় স্থানটি খুব সুন্দর।,rangpur,cate_05,SPK_15,Male
sentence_08.wav,dataset/chunks/rangpur/ran_cate_05/sentence_08.wav,আমাকে মানচিত্র দেখান।,rangpur,cate_05,SPK_15,Male
sentence_09.wav,dataset/chunks/rangpur/ran_cate_05/sentence_09.wav,আমি সকাল ১০টায় পৌঁছেছি।,rangpur,cate_05,SPK_15,Male
sentence_10.wav,dataset/chunks/rangpur/ran_cate_05/sentence_10.wav,পর্যটকরা এখানে খুব বেশি।,rangpur,cate_05,SPK_15,Male
sentence_11.wav,dataset/chunks/rangpur/ran_cate_05/sentence_11.wav,আমাকে হোটেলের ঠিকানা দিন।,rangpur,cate_05,SPK_15,Male
sentence_12.wav,dataset/chunks/rangpur/ran_cate_05/sentence_12.wav,এই জায়গায় কি খাবার পাওয়া যায়?,rangpur,cate_05,SPK_15,Male
sentence_13.wav,dataset/chunks/rangpur/ran_cate_05/sentence_13.wav,আমরা তিন ঘণ্টা থাকবো।,rangpur,cate_05,SPK_15,Male
sentence_14.wav,dataset/chunks/rangpur/ran_cate_05/sentence_14.wav,জলের পাশে ছবি তুলুন।,rangpur,cate_05,SPK_15,Male
sentence_15.wav,dataset/chunks/rangpur/ran_cate_05/sentence_15.wav,সুন্দর দিকটি দেখুন।,rangpur,cate_05,SPK_15,Male
sentence_16.wav,dataset/chunks/rangpur/ran_cate_05/sentence_16.wav,আমাদের গাইড কি বাংলায় কথা বলতে পারে?,rangpur,cate_05,SPK_15,Male
sentence_17.wav,dataset/chunks/rangpur/ran_cate_05/sentence_17.wav,পার্কিং এর জায়গা কোথায়?,rangpur,cate_05,SPK_15,Male
sentence_18.wav,dataset/chunks/rangpur/ran_cate_05/sentence_18.wav,এখানে কি নৌকা ভাড়া পাওয়া যায়?,rangpur,cate_05,SPK_15,Male
sentence_19.wav,dataset/chunks/rangpur/ran_cate_05/sentence_19.wav,আমি নদীর উপর ভ্রমণ করতে চাই।,rangpur,cate_05,SPK_15,Male
sentence_20.wav,dataset/chunks/rangpur/ran_cate_05/sentence_20.wav,আমাদের আরও তথ্য দরকার।,rangpur,cate_05,SPK_15,Male
sentence_21.wav,dataset/chunks/rangpur/ran_cate_05/sentence_21.wav,এই জায়গাটি ইতিহাসে গুরুত্বপূর্ণ।,rangpur,cate_05,SPK_15,Male
sentence_22.wav,dataset/chunks/rangpur/ran_cate_05/sentence_22.wav,আপনি কি গাইড সার্ভিস করেন?,rangpur,cate_05,SPK_15,Male
sentence_23.wav,dataset/chunks/rangpur/ran_cate_05/sentence_23.wav,আমি সকালবেলা আবার আসব।,rangpur,cate_05,SPK_15,Male
sentence_24.wav,dataset/chunks/rangpur/ran_cate_05/sentence_24.wav,আমাকে দুইজনের জন্য টিকিট দিন।,rangpur,cate_05,SPK_15,Male
sentence_25.wav,dataset/chunks/rangpur/ran_cate_05/sentence_25.wav,এখানে কি কোনো ছাড় আছে?,rangpur,cate_05,SPK_15,Male
sentence_26.wav,dataset/chunks/rangpur/ran_cate_05/sentence_26.wav,আমাদের ছবি তুলতে সাহায্য করুন।,rangpur,cate_05,SPK_15,Male
sentence_27.wav,dataset/chunks/rangpur/ran_cate_05/sentence_27.wav,এই দিক দিয়ে হাঁটুন।,rangpur,cate_05,SPK_15,Male
sentence_28.wav,dataset/chunks/rangpur/ran_cate_05/sentence_28.wav,দর্শকরা এখানে অনেক ছবি তুলছে।,rangpur,cate_05,SPK_15,Male
sentence_29.wav,dataset/chunks/rangpur/ran_cate_05/sentence_29.wav,আমি মিউজিয়াম ঘুরতে চাই।,rangpur,cate_05,SPK_15,Male
sentence_30.wav,dataset/chunks/rangpur/ran_cate_05/sentence_30.wav,রেস্টুরেন্টটি খুব কাছে।,rangpur,cate_05,SPK_15,Male
sentence_31.wav,dataset/chunks/rangpur/ran_cate_05/sentence_31.wav,আমরা পিকনিক করতে এসেছি।,rangpur,cate_05,SPK_15,Male
sentence_32.wav,dataset/chunks/rangpur/ran_cate_05/sentence_32.wav,এই জায়গার ইতিহাস জানতে চাই।,rangpur,cate_05,SPK_15,Male
sentence_33.wav,dataset/chunks/rangpur/ran_cate_05/sentence_33.wav,বিকেলের দিকে ছবি তুলুন।,rangpur,cate_05,SPK_15,Male
sentence_34.wav,dataset/chunks/rangpur/ran_cate_05/sentence_34.wav,আমার বন্ধু মানচিত্র পড়তে পারছে না।,rangpur,cate_05,SPK_15,Male
sentence_35.wav,dataset/chunks/rangpur/ran_cate_05/sentence_35.wav,এখানে কি গাইড পাওয়া যাবে?,rangpur,cate_05,SPK_15,Male
sentence_36.wav,dataset/chunks/rangpur/ran_cate_05/sentence_36.wav,আমরা পাহাড় দেখতে চাই।,rangpur,cate_05,SPK_15,Male
sentence_37.wav,dataset/chunks/rangpur/ran_cate_05/sentence_37.wav,সৈকত খুব সুন্দর।,rangpur,cate_05,SPK_15,Male
sentence_38.wav,dataset/chunks/rangpur/ran_cate_05/sentence_38.wav,জলস্রোতের ছবি তোলা উচিত।,rangpur,cate_05,SPK_15,Male
sentence_39.wav,dataset/chunks/rangpur/ran_cate_05/sentence_39.wav,গাইড কি আমাদের পথে নিয়ে যাবে?,rangpur,cate_05,SPK_15,Male
sentence_40.wav,dataset/chunks/rangpur/ran_cate_05/sentence_40.wav,আমরা সকাল ৮টায় বের হব।,rangpur,cate_05,SPK_15,Male
sentence_41.wav,dataset/chunks/rangpur/ran_cate_05/sentence_41.wav,এখানে কি টিকেট ছাড়া প্রবেশ সম্ভব?,rangpur,cate_05,SPK_15,Male
sentence_42.wav,dataset/chunks/rangpur/ran_cate_05/sentence_42.wav,ভ্রমণকারীরা খুব আনন্দ করছে।,rangpur,cate_05,SPK_15,Male
sentence_43.wav,dataset/chunks/rangpur/ran_cate_05/sentence_43.wav,আমি এখানে শপিং করতে চাই।,rangpur,cate_05,SPK_15,Male
sentence_44.wav,dataset/chunks/rangpur/ran_cate_05/sentence_44.wav,এই দিকটি খুব রোমাঞ্চকর।,rangpur,cate_05,SPK_15,Male
sentence_45.wav,dataset/chunks/rangpur/ran_cate_05/sentence_45.wav,আমাদের গাইড রাতের দিকে ফেরার সময় বলে।,rangpur,cate_05,SPK_15,Male
sentence_46.wav,dataset/chunks/rangpur/ran_cate_05/sentence_46.wav,ছবি তোলার জন্য আলো ঠিক আছে।,rangpur,cate_05,SPK_15,Male
sentence_47.wav,dataset/chunks/rangpur/ran_cate_05/sentence_47.wav,আমাদের গাইড নদের উপর নৌকা ভাড়া দেখিয়েছে।,rangpur,cate_05,SPK_15,Male
sentence_48.wav,dataset/chunks/rangpur/ran_cate_05/sentence_48.wav,এখানে কি কোনো মিউজিয়াম আছে?,rangpur,cate_05,SPK_15,Male
sentence_49.wav,dataset/chunks/rangpur/ran_cate_05/sentence_49.wav,আমরা পাহাড়ে ট্রেক করতে চাই।,rangpur,cate_05,SPK_15,Male
sentence_50.wav,dataset/chunks/rangpur/ran_cate_05/sentence_50.wav,এই স্থানের ইতিহাস অনেক পুরনো।,rangpur,cate_05,SPK_15,Male
sentence_51.wav,dataset/chunks/rangpur/ran_cate_05/sentence_51.wav,আমাদের ছবি তুলতে সময় লাগছে।,rangpur,cate_05,SPK_15,Male
sentence_52.wav,dataset/chunks/rangpur/ran_cate_05/sentence_52.wav,আমি সুভর্ণভূমি দেখতে চাই।,rangpur,cate_05,SPK_15,Male
sentence_53.wav,dataset/chunks/rangpur/ran_cate_05/sentence_53.wav,ট্রিপটি খুব মজার।,rangpur,cate_05,SPK_15,Male
sentence_54.wav,dataset/chunks/rangpur/ran_cate_05/sentence_54.wav,আমাদের হোটেল থেকে খুব দূরে নয়।,rangpur,cate_05,SPK_15,Male
sentence_55.wav,dataset/chunks/rangpur/ran_cate_05/sentence_55.wav,আমরা সকালে যাওয়ার পরিকল্পনা করেছি।,rangpur,cate_05,SPK_15,Male
sentence_56.wav,dataset/chunks/rangpur/ran_cate_05/sentence_56.wav,দিক নির্দেশনা অনুসরণ করুন।,rangpur,cate_05,SPK_15,Male
sentence_57.wav,dataset/chunks/rangpur/ran_cate_05/sentence_57.wav,দর্শনার্থীরা গাইডের কথা শুনছে।,rangpur,cate_05,SPK_15,Male
sentence_58.wav,dataset/chunks/rangpur/ran_cate_05/sentence_58.wav,আমি পোর্ট্রেট ছবি তুলতে চাই।,rangpur,cate_05,SPK_15,Male
sentence_59.wav,dataset/chunks/rangpur/ran_cate_05/sentence_59.wav,এখানে পর্যটন তথ্য কেন্দ্র আছে।,rangpur,cate_05,SPK_15,Male
sentence_60.wav,dataset/chunks/rangpur/ran_cate_05/sentence_60.wav,আমরা গ্রুপ ছবি তুলব।,rangpur,cate_05,SPK_15,Male
sentence_61.wav,dataset/chunks/rangpur/ran_cate_05/sentence_61.wav,আমাদের আরও কিছু সময় দরকার।,rangpur,cate_05,SPK_15,Male
sentence_62.wav,dataset/chunks/rangpur/ran_cate_05/sentence_62.wav,নদীর পাশে হাঁটতে চাই।,rangpur,cate_05,SPK_15,Male
sentence_63.wav,dataset/chunks/rangpur/ran_cate_05/sentence_63.wav,গাইড আমাদের নৌকায় নিয়ে যাবে।,rangpur,cate_05,SPK_15,Male
sentence_64.wav,dataset/chunks/rangpur/ran_cate_05/sentence_64.wav,এখানে ঝর্ণার ছবি তোলা যেতে পারে।,rangpur,cate_05,SPK_15,Male
sentence_65.wav,dataset/chunks/rangpur/ran_cate_05/sentence_65.wav,আমরা সব দর্শনীয় স্থান ঘুরে দেখব।,rangpur,cate_05,SPK_15,Male
sentence_66.wav,dataset/chunks/rangpur/ran_cate_05/sentence_66.wav,এই জায়গাটি খুব শান্ত।,rangpur,cate_05,SPK_15,Male
sentence_67.wav,dataset/chunks/rangpur/ran_cate_05/sentence_67.wav,আমি রাতের ভ্রমণ পছন্দ করি।,rangpur,cate_05,SPK_15,Male
sentence_68.wav,dataset/chunks/rangpur/ran_cate_05/sentence_68.wav,আমাদের হোটেল থেকে বাসস্ট্যান্ড দূরে নয়।,rangpur,cate_05,SPK_15,Male
sentence_69.wav,dataset/chunks/rangpur/ran_cate_05/sentence_69.wav,আমরা সকালের দিকে ছবি তুলব।,rangpur,cate_05,SPK_15,Male
sentence_70.wav,dataset/chunks/rangpur/ran_cate_05/sentence_70.wav,এই জায়গা সত্যিই স্মরণীয়।,rangpur,cate_05,SPK_15,Male
sentence_01.wav,dataset/chunks/rangpur/ran_cate_06/sentence_01.wav,আমার মাথা ব্যথা করছে।,rangpur,cate_06,SPK_48,Female
sentence_02.wav,dataset/chunks/rangpur/ran_cate_06/sentence_02.wav,কাছাকাছি হাসপাতাল কোথায়?,rangpur,cate_06,SPK_48,Female
sentence_03.wav,dataset/chunks/rangpur/ran_cate_06/sentence_03.wav,ডাক্তারের জন্য কীভাবে অ্যাপয়েন্টমেন্ট নেব?,rangpur,cate_06,SPK_48,Female
sentence_04.wav,dataset/chunks/rangpur/ran_cate_06/sentence_04.wav,আমাকে একটি ওষুধের দোকান দেখান।,rangpur,cate_06,SPK_48,Female
sentence_05.wav,dataset/chunks/rangpur/ran_cate_06/sentence_05.wav,আমি জ্বর অনুভব করছি।,rangpur,cate_06,SPK_48,Female
sentence_06.wav,dataset/chunks/rangpur/ran_cate_06/sentence_06.wav,আমি দুর্ঘটনার শিকার হয়েছি।,rangpur,cate_06,SPK_48,Female
sentence_07.wav,dataset/chunks/rangpur/ran_cate_06/sentence_07.wav,হাসপাতালে কত সময় লাগবে পৌঁছাতে?,rangpur,cate_06,SPK_48,Female
sentence_08.wav,dataset/chunks/rangpur/ran_cate_06/sentence_08.wav,আমার পায়ে চোট লেগেছে।,rangpur,cate_06,SPK_48,Female
sentence_09.wav,dataset/chunks/rangpur/ran_cate_06/sentence_09.wav,আমাকে হাসপাতালে নিয়ে যান।,rangpur,cate_06,SPK_48,Female
sentence_10.wav,dataset/chunks/rangpur/ran_cate_06/sentence_10.wav,আমি শ্বাসকষ্ট অনুভব করছি।,rangpur,cate_06,SPK_48,Female
sentence_11.wav,dataset/chunks/rangpur/ran_cate_06/sentence_11.wav,আমাকে দ্রুত সাহায্য করুন।,rangpur,cate_06,SPK_48,Female
sentence_12.wav,dataset/chunks/rangpur/ran_cate_06/sentence_12.wav,ডাক্তার কখন উপস্থিত থাকবেন?,rangpur,cate_06,SPK_48,Female
sentence_13.wav,dataset/chunks/rangpur/ran_cate_06/sentence_13.wav,আমার শিশু অসুস্থ।,rangpur,cate_06,SPK_48,Female
sentence_14.wav,dataset/chunks/rangpur/ran_cate_06/sentence_14.wav,আমার পেটে ব্যথা করছে।,rangpur,cate_06,SPK_48,Female
sentence_15.wav,dataset/chunks/rangpur/ran_cate_06/sentence_15.wav,ওষুধের নাম কী?,rangpur,cate_06,SPK_48,Female
sentence_16.wav,dataset/chunks/rangpur/ran_cate_06/sentence_16.wav,আমি ধমনীতে ব্যথা অনুভব করছি।,rangpur,cate_06,SPK_48,Female
sentence_17.wav,dataset/chunks/rangpur/ran_cate_06/sentence_17.wav,এটি কি জরুরি অবস্থা?,rangpur,cate_06,SPK_48,Female
sentence_18.wav,dataset/chunks/rangpur/ran_cate_06/sentence_18.wav,আমি অলস লাগছে।,rangpur,cate_06,SPK_48,Female
sentence_19.wav,dataset/chunks/rangpur/ran_cate_06/sentence_19.wav,আমার চোখে সমস্যা হচ্ছে।,rangpur,cate_06,SPK_48,Female
sentence_20.wav,dataset/chunks/rangpur/ran_cate_06/sentence_20.wav,ডাক্তার কি বাংলা বলতে পারেন?,rangpur,cate_06,SPK_48,Female
sentence_21.wav,dataset/chunks/rangpur/ran_cate_06/sentence_21.wav,আমি অ্যালার্জি আক্রান্ত।,rangpur,cate_06,SPK_48,Female
sentence_22.wav,dataset/chunks/rangpur/ran_cate_06/sentence_22.wav,আমার সর্দি কাশি আছে।,rangpur,cate_06,SPK_48,Female
sentence_23.wav,dataset/chunks/rangpur/ran_cate_06/sentence_23.wav,হাসপাতালে কি ভিড় বেশি?,rangpur,cate_06,SPK_48,Female
sentence_24.wav,dataset/chunks/rangpur/ran_cate_06/sentence_24.wav,আমাকে একটি ব্যান্ডেজ দিন।,rangpur,cate_06,SPK_48,Female
sentence_25.wav,dataset/chunks/rangpur/ran_cate_06/sentence_25.wav,আমার দাঁতে ব্যথা করছে।,rangpur,cate_06,SPK_48,Female
sentence_26.wav,dataset/chunks/rangpur/ran_cate_06/sentence_26.wav,এখানে কি জরুরি ওষুধ পাওয়া যায়?,rangpur,cate_06,SPK_48,Female
sentence_27.wav,dataset/chunks/rangpur/ran_cate_06/sentence_27.wav,"আমি অসুস্থ, আমার বিশ্রাম প্রয়োজন।",rangpur,cate_06,SPK_48,Female
sentence_28.wav,dataset/chunks/rangpur/ran_cate_06/sentence_28.wav,আপনার ওষুধের পরিমাণ কত?,rangpur,cate_06,SPK_48,Female
sentence_29.wav,dataset/chunks/rangpur/ran_cate_06/sentence_29.wav,আমার পায়ে জ্বালা অনুভব হচ্ছে।,rangpur,cate_06,SPK_48,Female
sentence_30.wav,dataset/chunks/rangpur/ran_cate_06/sentence_30.wav,হাসপাতালে কি ডাক্তার সারাদিন থাকে?,rangpur,cate_06,SPK_48,Female
